84.8030561348028,0.0,0.0,0.0,61.81478147131522,195.93367096468856,0.0,0.0,0.0,218.8839593298323,0.0,0.0,0.0,0.0,112.91369069203897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.58252951028925,77.80675185100584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.3324637436745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,122.51641230109661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78023.86017625088,0.0,0.0,0.0,101.35843385903698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,198.45184124752853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.59671191411908,0.0,0.0,0.0,0.0,0.0,110.59470773363716
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.8897287209409,0.0,0.0,0.0,0.0,0.0,65.00229260925697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,638.481252516843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.5363743750992,0.0,0.0,0.0,0.0,0.0,0.0,119.2720746852397,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.50659519581717,0.0,0.0,0.0,0.0,62.17418654244353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.03310129381344,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1355.4350475554654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.35476547499155,0.0,0.0,0.0,0.0,0.0,74.8124244247442,0.0,158.6072771754469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,169.06351378648716,0.0,0.0,1989.33192284949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,60.73125899104171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,54.87496227483624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.70280847300424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,145.14518403695087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.69116923661232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.9679572330839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.37151775923009,62.26270638089851,0.0,673.7173431930369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.88286962451126,0.0,0.0,117.63737619752666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.51354094796018,0.0,0.0,58.8766808327875,0.0,363.40547387815064,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,112.1546669722817,0.0,0.0,0.0,0.0,377.9614996467337,0.0,0.0,0.0,0.0,122.47050904591616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.87645859179975,109.20622974495369,0.0,0.0,0.0,0.0,144.089499684975
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642.172301778132,0.0,0.0,0.0,0.0,0.0,430.0460340572424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.99179781536995,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.61091262115724,0.0,0.0,0.0,0.0,55.99645674179972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,50.669352719286785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.66545272644294,0.0,0.0,0.0,55.87679776231708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.64911798682348
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.16889720634566,133.07986485981547,0.0,155.300167089362,0.0,0.0,0.0,0.0,56.74958870211923,0.0,0.0,141.4049490212622,0.0,0.0,57.46158420260645,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.9281628672743,0.0,0.0,0.0,0.0,0.0,154.6760010701474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3111.736621515891,0.0,0.0,508.7852248512049,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.09185214839555,416.64354424243817,0.0,307.6715401899099,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.3124302402351,0.0,0.0,0.0,156.7859326525482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2839.55226870198,0.0,892.5107821337535,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.9824011652984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.8924762925887,61.6074634891457,0.0,0.0,168.86760490128964,0.0,0.0,0.0,0.0,0.0,0.0,578.921532985109,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.6862503971702,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.49965294461663,0.0,0.0,0.0,0.0,1016.2092256780447,154.18620130162788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1215.6735163718802,70.57174791682662,0.0,78.54516325954302,0.0,0.0,294.1352698367674,193.3507764858366,0.0,0.0,95.92644165325692,0.0,0.0,0.0,0.0,0.0,100.88663731189392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,95.37747789081331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.16087195614169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.27873929080036,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.3774065307758,0.0,0.0,0.0,1570.974507478944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.222469362460224,0.0,0.0,67.99042443711757,0.0,0.0,0.0,0.0,0.0,103.45436913681917,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,97.70248853342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.56967367606313,0.0,0.0,0.0,1045.1467782753834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.86579788257356,248.23368455875348,66.20812377820971,0.0,0.0,0.0,0.0,0.0,0.0,223.39981262325304,0.0
465.42674280136504,0.0,0.0,0.0,0.0,0.0,0.0,69.06430202942147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.5498298439158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.8942885384299,0.0,0.0,0.0,0.0,0.0,0.0,215.86464162892798,0.0
